"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-23","0.02","0.0","0.0","79","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-24","0.00","0.0","0.0","76","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-25","0.00","0.0","0.0","73","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-26","0.00","0.0","0.0","67","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-27","0.00","0.0","0.0","75","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-28","0.00","0.0","0.0","76","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-29","0.35","0.0","0.0","76","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-30","0.00","0.0","0.0","78","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08-31","0.00","0.0","0.0","87","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-01","0.00","0.0","0.0","89","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-02","0.00","0.0","0.0","92","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-03","0.00","0.0","0.0","93","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-04","0.00","0.0","0.0","87","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-05","0.00","0.0","0.0","87","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-06","0.00","0.0","0.0","94","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-07","0.00","0.0","0.0","90","77"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-08","1.32","0.0","0.0","88","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-09","0.00","0.0","0.0","78","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-10","0.25","0.0","0.0","77","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-11","0.42","0.0","0.0","69","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-12","0.18","0.0","0.0","66","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-13","0.00","0.0","0.0","71","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-14","0.00","0.0","0.0","83","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-15","0.00","0.0","0.0","84","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-16","0.00","0.0","0.0","84","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-17","0.00","0.0","0.0","87","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-18","3.87","0.0","0.0","79","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-19","0.11","0.0","0.0","71","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-20","0.00","0.0","0.0","72","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-21","0.00","0.0","0.0","74","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-22","0.00","0.0","0.0","81","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-23","0.00","0.0","0.0","80","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-24","0.00","0.0","0.0","78","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-25","0.00","0.0","0.0","76","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-26","0.00","0.0","0.0","76","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-27","0.00","0.0","0.0","76","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-28","0.00","0.0","0.0","81","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-29","0.00","0.0","0.0","72","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09-30","0.00","0.0","0.0","63","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-01","0.00","0.0","0.0","60","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-02","0.00","0.0","0.0","62","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-03","0.06","0.0","0.0","55","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-04","0.00","0.0","0.0","60","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-05","0.00","0.0","0.0","61","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-06","0.00","0.0","0.0","68","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-07","0.00","0.0","0.0","73","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-08","0.00","0.0","0.0","79","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-09","0.00","0.0","0.0","67","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-10","0.00","0.0","0.0","66","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-11","0.00","0.0","0.0","80","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-12","0.00","0.0","0.0","77","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-13","0.00","0.0","0.0","64","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-14","0.00","0.0","0.0","65","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-15","0.00","0.0","0.0","71","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-16","0.00","0.0","0.0","56","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-17","0.00","0.0","0.0","54","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-18","0.00","0.0","0.0","61","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-19","0.00","0.0","0.0","74","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-20","0.09","0.0","0.0","77","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-21","0.00","0.0","0.0","77","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-22","0.00","0.0","0.0","64","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-23","0.06","0.0","0.0","66","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-24","0.08","0.0","0.0","68","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-25","0.00","0.0","0.0","63","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-26","0.00","0.0","0.0","62","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-27","0.47","0.0","0.0","57","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-28","0.21","0.0","0.0","58","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-29","0.00","0.0","0.0","48","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-30","0.00","0.0","0.0","57","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10-31","0.82","0.0","0.0","54","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-01","0.00","0.0","0.0","65","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-02","0.00","0.0","0.0","74","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-03","0.00","0.0","0.0","73","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-04","0.00","0.0","0.0","73","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-05","0.00","0.0","0.0","71","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-06","0.45","0.0","0.0","67","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-07","0.00","0.0","0.0","55","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-08","0.00","0.0","0.0","54","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-09","0.00","0.0","0.0","56","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-10","0.00","0.0","0.0","58","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-11","0.73","0.0","0.0","64","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-12","0.03","0.0","0.0","58","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-13","0.00","0.0","0.0","48","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-14","0.00","0.0","0.0","58","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-15","0.00","0.0","0.0","66","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-16","0.06","0.0","0.0","58","48"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-17","0.50","0.0","0.0","63","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-18","0.34","0.0","0.0","63","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-19","0.00","0.0","0.0","50","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-20","0.15","1.3","1.0","43","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-21","0.81","4.5","5.0","35","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-22","0.00","0.0","5.0","29","13"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-23","0.00","0.0","3.0","39","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-24","0.00","0.0","2.0","45","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-25","0.02","0.0","0.0","53","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-26","0.59","0.0","0.0","62","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-27","1.04","0.0","0.0","57","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-28","0.00","0.0","0.0","40","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-29","0.00","0.0","0.0","43","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11-30","0.16","0.0","0.0","46","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-01","0.22","0.0","0.0","45","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-02","0.19","1.4","1.0","39","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-03","0.00","0.0","0.0","37","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-04","0.00","0.0","0.0","48","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-05","0.00","0.0","0.0","45","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-06","0.00","0.0","0.0","48","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-07","0.00","0.0","0.0","40","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-08","0.00","0.0","0.0","49","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-09","0.00","0.0","0.0","55","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-10","0.00","0.0","0.0","60","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-11","0.00","0.0","0.0","55","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-12","0.00","0.0","0.0","60","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-13","0.92","0.0","0.0","64","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-14","0.43","0.0","0.0","62","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-15","0.00","0.0","0.0","44","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-16","0.13","0.0","0.0","55","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-17","0.00","0.0","0.0","36","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-18","0.00","0.1","0.0","33","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-19","0.00","0.0","0.0","32","17"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-20","0.03","0.0","0.0","51","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-21","0.84","0.0","0.0","54","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-22","0.02","0.0","0.0","44","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-23","0.84","0.0","0.0","61","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-24","0.00","0.0","0.0","44","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-25","0.00","0.0","0.0","46","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-26","0.33","0.0","0.0","45","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-27","0.26","0.0","0.0","43","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-28","2.00","2.1","1.0","42","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-29","0.00","0.0","1.0","41","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-30","0.10","1.9","3.0","31","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12-31","0.00","0.0","3.0","29","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-01","0.00","0.0","2.0","31","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-02","0.00","0.0","2.0","33","22"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-03","0.00","0.0","2.0","31","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-04","0.00","0.2","2.0","32","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-05","0.00","0.0","1.0","34","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-06","0.00","0.0","1.0","39","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-07","0.00","0.0","1.0","43","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-08","0.23","0.0","0.0","46","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-09","0.36","1.4","1.0","44","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-10","0.00","0.0","1.0","27","4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-11","0.13","2.9","3.0","26","2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-12","0.01","0.2","3.0","22","5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-13","0.00","0.1","2.0","29","2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-14","0.00","0.0","0.0","45","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-15","0.05","0.0","0.0","43","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-16","0.00","0.0","0.0","32","14"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-17","0.00","0.0","0.0","14","1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-18","0.00","0.0","0.0","10","-2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-19","0.00","0.0","0.0","18","2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-20","0.05","0.9","1.0","25","13"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-21","0.00","0.0","1.0","32","16"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-22","0.02","0.5","1.0","32","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-23","0.00","0.1","0.0","35","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-24","0.00","0.0","0.0","37","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-25","0.09","0.0","0.0","43","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-26","0.01","0.0","0.0","38","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-27","0.00","0.0","0.0","35","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-28","0.01","0.0","0.0","41","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-29","0.00","0.0","0.0","37","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-30","0.00","0.0","0.0","49","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01-31","0.03","0.0","0.0","49","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-01","0.00","0.0","0.0","47","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-02","0.78","0.0","0.0","40","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-03","0.00","0.0","0.0","39","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-04","0.00","0.0","0.0","32","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-05","0.00","0.0","0.0","34","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-06","0.00","0.0","0.0","42","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-07","0.00","0.0","0.0","46","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-08","0.02","0.4","0.0","34","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-09","0.04","0.8","1.0","23","15"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-10","0.00","0.0","1.0","19","11"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-11","0.00","0.0","0.0","24","9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-12","0.00","0.1","0.0","25","9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-13","0.00","0.0","0.0","19","4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-14","0.12","2.8","3.0","19","13"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-15","0.00","0.0","2.0","29","19"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-16","0.05","0.6","1.0","37","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-17","0.00","0.0","0.0","36","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-18","0.00","0.0","0.0","42","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-19","0.00","0.0","0.0","65","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-20","0.00","0.0","0.0","60","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-21","0.00","0.0","0.0","44","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-22","0.00","0.0","0.0","45","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-23","0.00","0.0","0.0","46","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-24","0.26","1.9","2.0","39","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-25","0.00","0.0","0.0","38","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-26","0.00","0.0","0.0","35","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-27","0.00","0.0","0.0","55","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-28","0.05","0.0","0.0","64","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02-29","0.00","0.0","0.0","55","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-01","0.12","0.6","0.0","33","20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-02","0.00","0.0","0.0","33","14"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-03","0.07","1.3","1.0","33","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-04","0.03","0.4","0.0","39","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-05","0.00","0.0","0.0","40","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-06","0.00","0.0","0.0","53","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-07","0.00","0.0","0.0","62","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-08","0.00","0.0","0.0","73","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-09","0.06","0.0","0.0","65","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-10","0.00","0.0","0.0","53","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-11","0.00","0.0","0.0","53","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-12","0.00","0.0","0.0","60","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-13","0.82","0.0","0.0","50","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-14","0.05","0.0","0.0","54","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-15","0.08","0.0","0.0","64","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-16","0.12","0.0","0.0","58","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-17","0.00","0.0","0.0","58","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-18","0.00","0.0","0.0","50","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-19","0.00","0.0","0.0","47","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-20","0.00","0.0","0.0","45","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-21","0.00","0.0","0.0","50","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-22","0.00","0.0","0.0","67","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-23","0.12","0.0","0.0","47","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-24","1.24","0.1","0.0","40","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-25","0.00","0.0","0.0","45","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-26","0.00","0.0","0.0","55","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-27","0.18","0.0","0.0","66","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-28","0.00","0.0","0.0","53","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-29","0.00","0.0","0.0","60","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-30","0.37","0.0","0.0","62","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03-31","0.08","0.0","0.0","70","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-01","0.18","0.0","0.0","51","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-02","0.06","0.5","0.0","42","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-03","0.01","0.0","0.0","72","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-04","0.00","0.0","0.0","39","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-05","0.02","0.0","0.0","47","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-06","0.57","0.0","0.0","50","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-07","0.05","0.0","0.0","43","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-08","0.14","0.7","1.0","44","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-09","0.00","0.0","0.0","37","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-10","0.19","0.0","0.0","51","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-11","0.00","0.0","0.0","52","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-12","0.00","0.0","0.0","46","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-13","0.00","0.0","0.0","57","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04-14","0.00","0.0","0.0","61","40"
